soc_code,occupation_title,element_name,holland_code,scale_id,data_value
39-4031.00,"Morticians, Undertakers, and Funeral Arrangers",Investigative,I,OI,1.4
39-4031.00,"Morticians, Undertakers, and Funeral Arrangers",Artistic,A,OI,1.75
39-4031.00,"Morticians, Undertakers, and Funeral Arrangers",Social,S,OI,4.41
39-4031.00,"Morticians, Undertakers, and Funeral Arrangers",Enterprising,E,OI,4.66
39-4031.00,"Morticians, Undertakers, and Funeral Arrangers",Conventional,C,OI,4.67
39-5011.00,Barbers,Realistic,R,OI,5.39
39-5011.00,Barbers,Investigative,I,OI,1
39-5011.00,Barbers,Artistic,A,OI,2.71
39-5011.00,Barbers,Social,S,OI,3.58
39-5011.00,Barbers,Enterprising,E,OI,3.55
39-5011.00,Barbers,Conventional,C,OI,3.89
39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",Realistic,R,OI,5.4
39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",Investigative,I,OI,1.54
39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",Artistic,A,OI,3.24
39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",Social,S,OI,3.72
39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",Enterprising,E,OI,3.25
39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",Conventional,C,OI,3.92
39-5091.00,"Makeup Artists, Theatrical and Performance",Realistic,R,OI,4.33
39-5091.00,"Makeup Artists, Theatrical and Performance",Investigative,I,OI,1.37
39-5091.00,"Makeup Artists, Theatrical and Performance",Artistic,A,OI,6.72
39-5091.00,"Makeup Artists, Theatrical and Performance",Social,S,OI,3
39-5091.00,"Makeup Artists, Theatrical and Performance",Enterprising,E,OI,3.08
39-9011.01,Nannies,Social,S,OI,6.3
39-9011.01,Nannies,Enterprising,E,OI,2.68
39-9011.01,Nannies,Conventional,C,OI,3.34
39-9031.00,Exercise Trainers and Group Fitness Instructors,Realistic,R,OI,5.23
39-9031.00,Exercise Trainers and Group Fitness Instructors,Investigative,I,OI,2.71
39-9031.00,Exercise Trainers and Group Fitness Instructors,Artistic,A,OI,2.4
39-9031.00,Exercise Trainers and Group Fitness Instructors,Social,S,OI,5.62
39-9031.00,Exercise Trainers and Group Fitness Instructors,Enterprising,E,OI,3.51
39-9031.00,Exercise Trainers and Group Fitness Instructors,Conventional,C,OI,2.98
39-9032.00,Recreation Workers,Realistic,R,OI,3.75
39-9032.00,Recreation Workers,Investigative,I,OI,1.98
39-9032.00,Recreation Workers,Artistic,A,OI,3.05
39-9032.00,Recreation Workers,Social,S,OI,4.9
39-9032.00,Recreation Workers,Enterprising,E,OI,4.51
39-9032.00,Recreation Workers,Conventional,C,OI,3.46
39-9041.00,Residential Advisors,Realistic,R,OI,2.82
39-9041.00,Residential Advisors,Investigative,I,OI,2.37
39-9041.00,Residential Advisors,Artistic,A,OI,2.25
39-9041.00,Residential Advisors,Social,S,OI,5.28
39-9041.00,Residential Advisors,Enterprising,E,OI,3.81
39-9041.00,Residential Advisors,Conventional,C,OI,4.63
41-1011.00,First-Line Supervisors of Retail Sales Workers,Realistic,R,OI,2.75
41-1011.00,First-Line Supervisors of Retail Sales Workers,Investigative,I,OI,1.14
41-1011.00,First-Line Supervisors of Retail Sales Workers,Artistic,A,OI,1
41-1011.00,First-Line Supervisors of Retail Sales Workers,Social,S,OI,3.64
41-1011.00,First-Line Supervisors of Retail Sales Workers,Enterprising,E,OI,7
41-1011.00,First-Line Supervisors of Retail Sales Workers,Conventional,C,OI,5.61
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,Realistic,R,OI,1.74
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,Investigative,I,OI,1.11
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,Artistic,A,OI,1
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,Social,S,OI,4.08
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,Enterprising,E,OI,7
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,Conventional,C,OI,5.31
41-2011.00,Cashiers,Realistic,R,OI,2.9
41-2011.00,Cashiers,Investigative,I,OI,1
41-2011.00,Cashiers,Artistic,A,OI,1
41-2011.00,Cashiers,Social,S,OI,2.59
41-2011.00,Cashiers,Enterprising,E,OI,3.62
41-2011.00,Cashiers,Conventional,C,OI,6.21
41-2012.00,Gambling Change Persons and Booth Cashiers,Realistic,R,OI,3.07
41-2012.00,Gambling Change Persons and Booth Cashiers,Investigative,I,OI,1
41-2012.00,Gambling Change Persons and Booth Cashiers,Artistic,A,OI,1.06
41-2012.00,Gambling Change Persons and Booth Cashiers,Social,S,OI,2.43
41-2012.00,Gambling Change Persons and Booth Cashiers,Enterprising,E,OI,4.19
41-2012.00,Gambling Change Persons and Booth Cashiers,Conventional,C,OI,6.36
41-2021.00,Counter and Rental Clerks,Realistic,R,OI,3.17
41-2021.00,Counter and Rental Clerks,Investigative,I,OI,1
41-2021.00,Counter and Rental Clerks,Artistic,A,OI,1.27
41-2021.00,Counter and Rental Clerks,Social,S,OI,3.3
41-2021.00,Counter and Rental Clerks,Enterprising,E,OI,3.86
41-2021.00,Counter and Rental Clerks,Conventional,C,OI,5.9
41-2022.00,Parts Salespersons,Realistic,R,OI,5.64
41-2022.00,Parts Salespersons,Investigative,I,OI,1.6
41-2022.00,Parts Salespersons,Artistic,A,OI,1
41-2022.00,Parts Salespersons,Social,S,OI,1.96
41-2022.00,Parts Salespersons,Enterprising,E,OI,3.83
41-2022.00,Parts Salespersons,Conventional,C,OI,5.12
41-2031.00,Retail Salespersons,Realistic,R,OI,3.2
41-2031.00,Retail Salespersons,Investigative,I,OI,1
41-2031.00,Retail Salespersons,Artistic,A,OI,1.98
41-2031.00,Retail Salespersons,Social,S,OI,2.96
41-2031.00,Retail Salespersons,Enterprising,E,OI,6.13
41-2031.00,Retail Salespersons,Conventional,C,OI,5.17
41-3011.00,Advertising Sales Agents,Realistic,R,OI,1.18
41-3011.00,Advertising Sales Agents,Investigative,I,OI,1.52
41-3011.00,Advertising Sales Agents,Artistic,A,OI,3.64
41-3011.00,Advertising Sales Agents,Social,S,OI,2.96
41-3011.00,Advertising Sales Agents,Enterprising,E,OI,6.65
41-3011.00,Advertising Sales Agents,Conventional,C,OI,4.34
41-3021.00,Insurance Sales Agents,Realistic,R,OI,1
41-3021.00,Insurance Sales Agents,Investigative,I,OI,2.25
41-3021.00,Insurance Sales Agents,Artistic,A,OI,1.09
41-3021.00,Insurance Sales Agents,Social,S,OI,3.71
41-3021.00,Insurance Sales Agents,Enterprising,E,OI,5.95
41-3021.00,Insurance Sales Agents,Conventional,C,OI,5.46
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",Realistic,R,OI,1.26
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",Investigative,I,OI,2.53
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",Artistic,A,OI,1.29
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",Social,S,OI,3.07
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",Enterprising,E,OI,6.08
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",Conventional,C,OI,5.27
41-3041.00,Travel Agents,Realistic,R,OI,1.15
41-3041.00,Travel Agents,Investigative,I,OI,1.51
41-3041.00,Travel Agents,Artistic,A,OI,1.9
41-3041.00,Travel Agents,Social,S,OI,4.31
41-3041.00,Travel Agents,Enterprising,E,OI,5.78
41-3041.00,Travel Agents,Conventional,C,OI,5.77
41-3091.00,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",Realistic,R,OI,1.07
41-3091.00,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",Investigative,I,OI,1.94
41-3091.00,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",Artistic,A,OI,1.45
41-3091.00,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",Social,S,OI,3.75
41-3091.00,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",Enterprising,E,OI,6.73
41-3091.00,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",Conventional,C,OI,5.07
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Realistic,R,OI,2.8
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Investigative,I,OI,3.15
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Artistic,A,OI,1.44
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Social,S,OI,3.12
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Enterprising,E,OI,5.27
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Conventional,C,OI,5.14
41-4011.07,Solar Sales Representatives and Assessors,Realistic,R,OI,3.52
41-4011.07,Solar Sales Representatives and Assessors,Investigative,I,OI,2.73
41-4011.07,Solar Sales Representatives and Assessors,Artistic,A,OI,1.39
41-4011.07,Solar Sales Representatives and Assessors,Social,S,OI,2.75
41-4011.07,Solar Sales Representatives and Assessors,Enterprising,E,OI,5.56
41-4011.07,Solar Sales Representatives and Assessors,Conventional,C,OI,4.43
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Realistic,R,OI,2.63
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Investigative,I,OI,2.24
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Artistic,A,OI,1.65
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Social,S,OI,2.69
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Enterprising,E,OI,6.12
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Conventional,C,OI,4.92
41-9011.00,Demonstrators and Product Promoters,Realistic,R,OI,3.24
41-9011.00,Demonstrators and Product Promoters,Investigative,I,OI,1.89
41-9011.00,Demonstrators and Product Promoters,Artistic,A,OI,3.31
41-9011.00,Demonstrators and Product Promoters,Social,S,OI,3.26
41-9011.00,Demonstrators and Product Promoters,Enterprising,E,OI,5.38
41-9011.00,Demonstrators and Product Promoters,Conventional,C,OI,3.56
41-9012.00,Models,Realistic,R,OI,5.01
41-9012.00,Models,Investigative,I,OI,1.09
41-9012.00,Models,Artistic,A,OI,6.91
41-9012.00,Models,Social,S,OI,2.49
41-9012.00,Models,Enterprising,E,OI,3.71
41-9012.00,Models,Conventional,C,OI,2.26
41-9021.00,Real Estate Brokers,Realistic,R,OI,2.71
41-9021.00,Real Estate Brokers,Investigative,I,OI,1.52
41-9021.00,Real Estate Brokers,Artistic,A,OI,1
41-9021.00,Real Estate Brokers,Social,S,OI,2.9
41-9021.00,Real Estate Brokers,Enterprising,E,OI,6.48
41-9021.00,Real Estate Brokers,Conventional,C,OI,5.76
41-9022.00,Real Estate Sales Agents,Realistic,R,OI,2.12
41-9022.00,Real Estate Sales Agents,Investigative,I,OI,1.47
41-9022.00,Real Estate Sales Agents,Artistic,A,OI,1.92
41-9022.00,Real Estate Sales Agents,Social,S,OI,3.52
41-9022.00,Real Estate Sales Agents,Enterprising,E,OI,6.46
41-9022.00,Real Estate Sales Agents,Conventional,C,OI,4.94
41-9031.00,Sales Engineers,Realistic,R,OI,3.38
41-9031.00,Sales Engineers,Investigative,I,OI,3.58
41-9031.00,Sales Engineers,Artistic,A,OI,1.76
41-9031.00,Sales Engineers,Social,S,OI,2.82
41-9031.00,Sales Engineers,Enterprising,E,OI,5.78
41-9031.00,Sales Engineers,Conventional,C,OI,4.51
41-9041.00,Telemarketers,Realistic,R,OI,1.87
41-9041.00,Telemarketers,Investigative,I,OI,1.09
41-9041.00,Telemarketers,Artistic,A,OI,1.24
41-9041.00,Telemarketers,Social,S,OI,3.61
41-9041.00,Telemarketers,Enterprising,E,OI,5.36
41-9041.00,Telemarketers,Conventional,C,OI,5.07
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",Realistic,R,OI,3.56
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",Investigative,I,OI,1
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",Artistic,A,OI,2.04
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",Social,S,OI,2.79
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",Enterprising,E,OI,5.52
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",Conventional,C,OI,4.7
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,Realistic,R,OI,1.58
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,Investigative,I,OI,1.38
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,Artistic,A,OI,1
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,Social,S,OI,4.33
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,Enterprising,E,OI,6.9
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,Conventional,C,OI,5.7
43-2011.00,"Switchboard Operators, Including Answering Service",Realistic,R,OI,3.63
43-2011.00,"Switchboard Operators, Including Answering Service",Investigative,I,OI,1.39
43-2011.00,"Switchboard Operators, Including Answering Service",Artistic,A,OI,1
43-2011.00,"Switchboard Operators, Including Answering Service",Social,S,OI,2.91
43-2011.00,"Switchboard Operators, Including Answering Service",Enterprising,E,OI,3.18
43-2011.00,"Switchboard Operators, Including Answering Service",Conventional,C,OI,5.95
43-2021.00,Telephone Operators,Realistic,R,OI,3.23
43-2021.00,Telephone Operators,Investigative,I,OI,1.14
43-2021.00,Telephone Operators,Artistic,A,OI,1
43-2021.00,Telephone Operators,Social,S,OI,4.05
43-2021.00,Telephone Operators,Enterprising,E,OI,3.33
43-2021.00,Telephone Operators,Conventional,C,OI,6.21
43-3011.00,Bill and Account Collectors,Realistic,R,OI,2.08
43-3011.00,Bill and Account Collectors,Investigative,I,OI,1
43-3011.00,Bill and Account Collectors,Artistic,A,OI,1
43-3011.00,Bill and Account Collectors,Social,S,OI,3.26
43-3011.00,Bill and Account Collectors,Enterprising,E,OI,4.36
43-3011.00,Bill and Account Collectors,Conventional,C,OI,7
43-3021.00,Billing and Posting Clerks,Realistic,R,OI,2.83
43-3021.00,Billing and Posting Clerks,Investigative,I,OI,1.59
43-3021.00,Billing and Posting Clerks,Artistic,A,OI,1
43-3021.00,Billing and Posting Clerks,Social,S,OI,1.47
43-3021.00,Billing and Posting Clerks,Enterprising,E,OI,2.76
43-3021.00,Billing and Posting Clerks,Conventional,C,OI,7
43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",Realistic,R,OI,1.63
43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",Investigative,I,OI,2.18
43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",Artistic,A,OI,1
43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",Social,S,OI,1.49
43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",Enterprising,E,OI,2.87
43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",Conventional,C,OI,7
43-3041.00,Gambling Cage Workers,Realistic,R,OI,2.9
43-3041.00,Gambling Cage Workers,Investigative,I,OI,1
43-3041.00,Gambling Cage Workers,Artistic,A,OI,1
43-3041.00,Gambling Cage Workers,Social,S,OI,2.91
43-3041.00,Gambling Cage Workers,Enterprising,E,OI,4.66
43-3041.00,Gambling Cage Workers,Conventional,C,OI,5.98
43-3051.00,Payroll and Timekeeping Clerks,Realistic,R,OI,1.85
43-3051.00,Payroll and Timekeeping Clerks,Investigative,I,OI,1.05
43-3051.00,Payroll and Timekeeping Clerks,Artistic,A,OI,1
43-3051.00,Payroll and Timekeeping Clerks,Social,S,OI,1.91
43-3051.00,Payroll and Timekeeping Clerks,Enterprising,E,OI,3.32
43-3051.00,Payroll and Timekeeping Clerks,Conventional,C,OI,7
43-3061.00,Procurement Clerks,Realistic,R,OI,3.17
43-3061.00,Procurement Clerks,Investigative,I,OI,1.71
43-3061.00,Procurement Clerks,Artistic,A,OI,1
43-3061.00,Procurement Clerks,Social,S,OI,1.63
43-3061.00,Procurement Clerks,Enterprising,E,OI,4.13
43-3061.00,Procurement Clerks,Conventional,C,OI,7
43-3071.00,Tellers,Realistic,R,OI,2.27
43-3071.00,Tellers,Investigative,I,OI,1.42
43-3071.00,Tellers,Artistic,A,OI,1
43-3071.00,Tellers,Social,S,OI,2.44
43-3071.00,Tellers,Enterprising,E,OI,4.19
43-3071.00,Tellers,Conventional,C,OI,6.88
43-4011.00,Brokerage Clerks,Realistic,R,OI,2.1
43-4011.00,Brokerage Clerks,Investigative,I,OI,1.27
43-4011.00,Brokerage Clerks,Artistic,A,OI,1
43-4011.00,Brokerage Clerks,Social,S,OI,2.32
43-4011.00,Brokerage Clerks,Enterprising,E,OI,4.51
43-4011.00,Brokerage Clerks,Conventional,C,OI,6.96
43-4021.00,Correspondence Clerks,Realistic,R,OI,1.32
43-4021.00,Correspondence Clerks,Investigative,I,OI,2.52
43-4021.00,Correspondence Clerks,Artistic,A,OI,1.57
43-4021.00,Correspondence Clerks,Social,S,OI,2.7
43-4021.00,Correspondence Clerks,Enterprising,E,OI,3.43
43-4021.00,Correspondence Clerks,Conventional,C,OI,6.86
43-4031.00,"Court, Municipal, and License Clerks",Realistic,R,OI,1.97
43-4031.00,"Court, Municipal, and License Clerks",Investigative,I,OI,1.91
43-4031.00,"Court, Municipal, and License Clerks",Artistic,A,OI,1.11
43-4031.00,"Court, Municipal, and License Clerks",Social,S,OI,3.52
43-4031.00,"Court, Municipal, and License Clerks",Enterprising,E,OI,4.24
43-4031.00,"Court, Municipal, and License Clerks",Conventional,C,OI,6.16
43-4041.00,"Credit Authorizers, Checkers, and Clerks",Realistic,R,OI,1
43-4041.00,"Credit Authorizers, Checkers, and Clerks",Investigative,I,OI,1.87
43-4041.00,"Credit Authorizers, Checkers, and Clerks",Artistic,A,OI,1
43-4041.00,"Credit Authorizers, Checkers, and Clerks",Social,S,OI,3.39
43-4041.00,"Credit Authorizers, Checkers, and Clerks",Enterprising,E,OI,4.48
43-4041.00,"Credit Authorizers, Checkers, and Clerks",Conventional,C,OI,7
43-4051.00,Customer Service Representatives,Realistic,R,OI,1.97
43-4051.00,Customer Service Representatives,Investigative,I,OI,1.63
43-4051.00,Customer Service Representatives,Artistic,A,OI,1
43-4051.00,Customer Service Representatives,Social,S,OI,3.77
43-4051.00,Customer Service Representatives,Enterprising,E,OI,5.08
43-4051.00,Customer Service Representatives,Conventional,C,OI,6.32
43-4061.00,"Eligibility Interviewers, Government Programs",Realistic,R,OI,1
43-4061.00,"Eligibility Interviewers, Government Programs",Investigative,I,OI,2.45
43-4061.00,"Eligibility Interviewers, Government Programs",Artistic,A,OI,1
43-4061.00,"Eligibility Interviewers, Government Programs",Social,S,OI,4.46
43-4061.00,"Eligibility Interviewers, Government Programs",Enterprising,E,OI,3.92
43-4061.00,"Eligibility Interviewers, Government Programs",Conventional,C,OI,6.32
43-4071.00,File Clerks,Realistic,R,OI,2.41
43-4071.00,File Clerks,Investigative,I,OI,1.28
43-4071.00,File Clerks,Artistic,A,OI,1.01
43-4071.00,File Clerks,Social,S,OI,2.05
43-4071.00,File Clerks,Enterprising,E,OI,1.76
43-4071.00,File Clerks,Conventional,C,OI,7
43-4081.00,"Hotel, Motel, and Resort Desk Clerks",Realistic,R,OI,2.62
43-4081.00,"Hotel, Motel, and Resort Desk Clerks",Investigative,I,OI,1
43-4081.00,"Hotel, Motel, and Resort Desk Clerks",Artistic,A,OI,1.35
43-4081.00,"Hotel, Motel, and Resort Desk Clerks",Social,S,OI,4.49
43-4081.00,"Hotel, Motel, and Resort Desk Clerks",Enterprising,E,OI,3.8
43-4081.00,"Hotel, Motel, and Resort Desk Clerks",Conventional,C,OI,5.72
43-4111.00,"Interviewers, Except Eligibility and Loan",Realistic,R,OI,1
43-4111.00,"Interviewers, Except Eligibility and Loan",Investigative,I,OI,1.92
